Molecule_ID,BindingDB_ID,SMILES,Target_Class,Specific_Target,MW,logP,TPSA,HBD,HBA,nRotB,nArom,MW_normalized,logP_normalized,TPSA_normalized,HBD_normalized,HBA_normalized,nRotB_normalized,nArom_normalized,pActivity,Ki_M,Assay_Type,Temperature_C,pH,Scaffold_ID,Cluster_ID,Split,Date_Added
Kinase_0149,BDBM297731,c1ccc(cc1)NC(=O)Nc2ccc(cc2)OCC,Kinase,VEGFR2,256.30499999999995,3.729300000000001,50.36,2,2,4,2,0.7631571887143281,1.3921478662545248,-0.35135969672373335,0.3140535153918265,-0.7582577898393464,0.5868074657903506,0.46963060880963725,7.526616234842536,4.1525893806489066e-08,Functional,20,6.518006555600454,Scaffold_026,Cluster_047,Train,2024-01-14 22:00:00
Kinase_0303,BDBM927477,c1cc(ccc1C(=O)N)Nc2nccc(n2)NC,Kinase,CDK2,243.27,1.3608,92.93,3,5,4,2,0.36858379837381267,-0.43844530377106605,1.459922028811047,1.4393194680678412,1.877879577807844,0.5868074657903506,0.46963060880963725,6.776674040768489,3.032501245749972e-07,Enzymatic,37,6.623003295123746,Scaffold_229,Cluster_114,Train,2024-01-14 23:00:00
GPCR_0118,BDBM477702,C1CC(CCC1N)c2ccccc2CC,GPCR,Dopamine_D2,203.329,3.233900000000002,26.02,1,1,2,1,-0.8404423453615616,1.0092574898852296,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-0.7194993845091349,-0.4885292248583149,8.598668630170613,3.3743726404277032e-09,Direct_Binding,25,6.587017218302789,Scaffold_225,Cluster_007,Train,2024-01-15 00:00:00
Protease_0321,BDBM278687,CC(C)CC(NC(=O)C)C(=O)NCCC,Protease,Factor_Xa,214.30899999999994,1.0633999999999997,58.2,2,2,6,0,-0.5080744262254776,-0.6683031922091539,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,1.8931143160898358,-1.446689058526267,7.171175772409854,4.3534799186782244e-08,Functional,30,7.097682335523459,Scaffold_205,Cluster_178,Train,2024-01-15 01:00:00
Protease_0219,BDBM549407,C1CCC(CC1)NC(=O)C(C)NC,Protease,Factor_Xa,184.28300000000002,1.0431999999999997,41.13,2,2,3,0,-1.4169705227628266,-0.6839155975435498,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-1.446689058526267,7.502702928252964,2.7725074082897118e-08,Enzymatic,25,6.992001729432083,Scaffold_102,Cluster_053,Train,2024-01-15 02:00:00
GPCR_0206,BDBM729858,C1CN(CCN1)c2ccc(cc2)CCCC(=O)O,GPCR,Adrenergic_Beta2,248.32599999999994,1.5034999999999998,52.57000000000001,2,3,5,1,0.521630446748314,-0.3281537076711499,-0.2573279228587609,0.3140535153918265,0.12045466604305038,1.2399608909400932,-0.4885292248583149,8.934752086834358,1.2748958149079907e-09,Functional,25,7.34810923501563,Scaffold_106,Cluster_099,Train,2024-01-15 03:00:00
Protease_0112,BDBM184416,c1cc(ccc1S(=O)(=O)N)CNC,Protease,Thrombin,200.26299999999998,0.05340000000000017,72.19,2,3,3,1,-0.9332510921804368,-1.4489234589289532,0.5774699971551543,0.3140535153918265,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.800507089035726,1.7574169768580316e-08,Functional,30,6.592449517037067,Scaffold_195,Cluster_146,Train,2024-01-15 04:00:00
Kinase_0352,BDBM859587,c1cc(ccc1C(=O)N)Nc2nccc(n2)Cl,Kinase,CDK2,248.673,1.9725,80.9,2,4,3,2,0.5321342416426896,0.034332336973984905,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,7.053532432542431,1.7586430870203655e-07,Direct_Binding,30,7.464017407117702,Scaffold_064,Cluster_171,Train,2024-01-15 05:00:00
Kinase_0134,BDBM615827,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,ABL1,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.743467864595277,9.704363849346025e-08,Direct_Binding,25,7.36456360952267,Scaffold_048,Cluster_045,Train,2024-01-15 06:00:00
GPCR_0109,BDBM533194,C1CN(CCN1)c2ccc(cc2)C(=O)NCl,GPCR,Serotonin_5HT2A,239.706,0.9797999999999996,44.370000000000005,2,3,2,1,0.26070044101488576,-0.7329169093356641,-0.6062240973803771,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.590414193828487,1.5827969730883023e-09,Direct_Binding,37,7.325710951560667,Scaffold_090,Cluster_070,Train,2024-01-15 07:00:00
Kinase_0312,BDBM725173,c1ccc(cc1)NC(=O)Nc2ccc(cc2)C(C)C,Kinase,ABL1,254.333,4.454000000000002,41.13,2,1,3,2,0.7034641525999069,1.9522622299098116,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.06634595935939212,0.46963060880963725,7.881490527798079,1.8408759663367176e-08,Functional,20,6.775381174255418,Scaffold_260,Cluster_175,Train,2024-01-15 08:00:00
GPCR_0167,BDBM794830,C1CC(CCC1N)c2ccccc2OCC,GPCR,Adrenergic_Beta2,219.328,3.0702000000000016,35.25,1,2,3,1,-0.35614777903567474,0.8827351753683665,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.503547938651916,1.868092686991058e-09,Functional,37,7.0511599619163725,Scaffold_265,Cluster_145,Train,2024-01-15 09:00:00
Protease_0334,BDBM277336,c1ccc(cc1)C(=O)NC(C)C(=O)Br,Protease,Trypsin,256.09899999999993,1.7264,46.17,1,2,3,1,0.7569215064427398,-0.15587622504556234,-0.5296371322414859,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.33555788151739,4.119086925677987e-08,Direct_Binding,25,7.050570634541364,Scaffold_063,Cluster_040,Train,2024-01-15 10:00:00
Protease_0134,BDBM678874,CC(C)CC(NC(=O)C)C(=O)NF,Protease,Thrombin,190.21799999999996,0.5378999999999999,58.2,2,2,4,0,-1.237316278676064,-1.0744575983094058,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-1.446689058526267,7.5253635871473135,4.3910333787758056e-08,Direct_Binding,37,6.99101976266891,Scaffold_084,Cluster_165,Train,2024-01-15 11:00:00
Kinase_0001,BDBM771697,c1ccc(cc1)NC(=O)Nc2ccc(cc2),Kinase,EGFR,212.252,3.3306000000000004,41.13,2,1,2,2,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.532153122951685,3.562508133853899e-08,Direct_Binding,25,6.551956577554268,Scaffold_108,Cluster_103,Train,2024-01-15 12:00:00
Kinase_0317,BDBM360804,c1ccc2c(c1)ncc(n2)c3ccccc3N(C)C,Kinase,EGFR,249.31699999999998,3.362800000000002,29.020000000000003,0,3,2,3,0.5516283163169731,1.1088831853111523,-1.259340716759256,-1.9364783899602027,0.12045466604305038,-0.7194993845091349,1.4277904424775893,8.032398945694245,1.188891640997204e-08,Enzymatic,30,7.322422373668278,Scaffold_062,Cluster_148,Train,2024-01-15 13:00:00
Protease_0051,BDBM520601,c1ccc(cc1)C(=O)NC(C)C(=O)C(C)CC(=O)O,Protease,Thrombin,263.29299999999995,1.4848000000000001,83.47,2,3,6,1,0.9746860611116841,-0.3426067759757638,1.0574149786922067,0.3140535153918265,0.12045466604305038,1.8931143160898358,-0.4885292248583149,7.865806522839366,1.2723403634488547e-08,Direct_Binding,37,7.444707381672481,Scaffold_251,Cluster_051,Train,2024-01-15 14:00:00
Protease_0140,BDBM486991,C1CCC(CC1)NC(=O)C(C)NBr,Protease,Thrombin,249.15200000000002,1.7232999999999998,41.13,2,2,3,0,0.5466337164392461,-0.15827218824044498,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-1.446689058526267,7.802804670306601,1.602284427283774e-08,Direct_Binding,25,6.944712776858336,Scaffold_184,Cluster_039,Train,2024-01-15 15:00:00
Kinase_0358,BDBM558752,c1ccc2c(c1)ncc(n2)c3ccccc3S,Kinase,VEGFR2,238.315,3.585500000000001,25.78,1,3,1,3,0.21859445053052395,1.2810060896661015,-1.3971972540092605,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,8.15563620416198,7.462378845285742e-09,Enzymatic,37,6.5233520963281855,Scaffold_163,Cluster_106,Train,2024-01-15 16:00:00
Protease_0156,BDBM356950,c1cc(ccc1S(=O)(=O)N)CCl,Protease,Thrombin,205.66599999999997,1.0728000000000002,60.16,1,2,2,1,-0.7697006489115598,-0.661038013489187,0.0656137801435638,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,7.459060242975043,1.989437739881238e-08,Direct_Binding,25,6.960329050642765,Scaffold_213,Cluster_082,Train,2024-01-15 17:00:00
GPCR_0046,BDBM379005,C1CC(CCC1N)c2ccccc2NCCC,GPCR,Adrenergic_Beta2,232.371,3.493400000000002,38.05,2,2,4,1,0.038667773723156836,1.209822796037495,-0.8751294416458181,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-0.4885292248583149,8.729766145338987,1.41687092818071e-09,Functional,37,6.842645146522521,Scaffold_098,Cluster_120,Train,2024-01-15 18:00:00
Kinase_0389,BDBM769018,c1ccc(cc1)NC(=O)Nc2ccc(cc2)O,Kinase,VEGFR2,228.251,3.0362000000000005,61.36,3,2,2,2,-0.08604587170859868,0.8564568693599764,0.11667175690282482,1.4393194680678412,-0.7582577898393464,-0.7194993845091349,0.46963060880963725,7.452411575727907,3.487415072519302e-08,Enzymatic,37,7.057708826250044,Scaffold_108,Cluster_063,Train,2024-01-15 19:00:00
Kinase_0173,BDBM827632,c1ccc(cc1)NC(=O)Nc2ccc(cc2)NCO,Kinase,EGFR,257.293,2.6923,73.39,4,3,4,2,0.7930642473761197,0.5906595329986501,0.6285279739144153,2.5645854207438554,0.12045466604305038,0.5868074657903506,0.46963060880963725,7.1054737435878845,3.987101810783961e-08,Direct_Binding,37,7.392302498139652,Scaffold_047,Cluster_034,Train,2024-01-15 20:00:00
Kinase_0126,BDBM989136,c1cc(ccc1C(=O)N)Nc2nccc(n2)N(C)C,Kinase,VEGFR2,257.29699999999997,1.3851000000000002,84.14,2,5,4,2,0.7931853285852756,-0.4196640438885994,1.0859223490494607,0.3140535153918265,1.877879577807844,0.5868074657903506,0.46963060880963725,6.999079343871497,4.5830996095887125e-07,Direct_Binding,30,7.164984903475995,Scaffold_260,Cluster_125,Train,2024-01-15 21:00:00
Kinase_0412,BDBM902930,c1cc(ccc1N)c2ncnc3c2cc(cc3)NC,Kinase,VEGFR2,250.30500000000004,2.9207,63.83,2,4,2,3,0.5815353749787646,0.7671879180667713,0.2217660923989701,0.3140535153918265,0.9991671219254472,-0.7194993845091349,1.4277904424775893,7.4969786862243195,3.6449083890062156e-08,Direct_Binding,25,7.369969159647685,Scaffold_185,Cluster_081,Train,2024-01-15 22:00:00
Protease_0118,BDBM440808,c1ccc(cc1)C(=O)NC(C)C(=O)OCC,Protease,Factor_Xa,221.25599999999994,1.3679999999999999,55.400000000000006,1,3,4,1,-0.2977866362219813,-0.4328804860281131,-0.13691619433483734,-0.811212437284188,0.12045466604305038,0.5868074657903506,-0.4885292248583149,7.584838592237718,3.934726578885971e-08,Enzymatic,37,7.458138119804496,Scaffold_245,Cluster_157,Train,2024-01-15 23:00:00
Protease_0309,BDBM255570,C1CCC(CC1)NC(=O)C(C)NS,Protease,Factor_Xa,202.32300000000004,1.2581999999999998,41.13,3,3,3,0,-0.8708942694645573,-0.5177439566081469,-0.7440806346303815,1.4393194680678412,0.12045466604305038,-0.06634595935939212,-1.446689058526267,7.7459626121043375,1.3872629011634974e-08,Enzymatic,37,7.472568235649737,Scaffold_131,Cluster_157,Train,2024-01-16 00:00:00
Protease_0249,BDBM580501,c1cc(ccc1S(=O)(=O)N)COCC,Protease,Thrombin,215.27399999999994,0.8705000000000003,69.39,1,3,4,1,-0.4788635845163407,-0.8173939342391032,0.4583347180502123,-0.811212437284188,0.12045466604305038,0.5868074657903506,-0.4885292248583149,7.614561592659688,3.2023493199496955e-08,Direct_Binding,37,7.29501153692847,Scaffold_261,Cluster_136,Train,2024-01-16 01:00:00
Kinase_0091,BDBM241678,c1ccc(cc1)NC(=O)Nc2ccc(cc2)SCCC,Kinase,CDK2,286.4000000000001,4.832700000000003,41.13,2,2,5,2,1.6741419361096426,2.2449561853620774,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,1.2399608909400932,0.46963060880963725,7.849646632402207,1.0953708597982854e-08,Functional,30,6.6006374785235336,Scaffold_058,Cluster_161,Train,2024-01-16 02:00:00
Protease_0285,BDBM764686,CC(C)CC(NC(=O)C)C(=O)NC(=O)NN,Protease,Factor_Xa,230.26799999999997,-0.7632999999999981,113.32000000000001,4,4,4,0,-0.024990671991160195,-2.080143827077527,2.3274821505788217,2.5645854207438554,0.9991671219254472,0.5868074657903506,-1.446689058526267,8.101367158464493,4.465211273938689e-09,Functional,25,7.474439310638475,Scaffold_234,Cluster_010,Train,2024-01-16 03:00:00
Kinase_0182,BDBM532961,c1cc(ccc1C(=O)N)Nc2nccc(n2)S,Kinase,EGFR,246.29500000000002,1.6078,80.9,3,5,3,2,0.4601514627988274,-0.24754113953364973,0.9480658117994566,1.4393194680678412,1.877879577807844,-0.06634595935939212,0.46963060880963725,6.810766366537557,6.77996500238539e-08,Direct_Binding,20,7.021445689043589,Scaffold_009,Cluster_174,Train,2024-01-16 04:00:00
Kinase_0364,BDBM298994,c1ccc(cc1)NC(=O)Nc2ccc(cc2)SN,Kinase,EGFR,259.334,3.2964,67.15,3,3,3,2,0.8548459343485013,1.0575631994594732,0.36302649476625887,1.4393194680678412,0.12045466604305038,-0.06634595935939212,0.46963060880963725,7.429528758314841,3.9924987011364364e-08,Direct_Binding,30,7.455918828955319,Scaffold_004,Cluster_025,Train,2024-01-16 05:00:00
Kinase_0275,BDBM759726,c1ccc2c(c1)ncc(n2)c3ccccc3OCC,Kinase,VEGFR2,250.30099999999996,3.695500000000002,35.010000000000005,0,3,3,3,0.5814142937696053,1.3660241385167735,-1.004476316102612,-1.9364783899602027,0.12045466604305038,-0.06634595935939212,1.4277904424775893,7.775476702342808,1.1263339745076872e-08,Direct_Binding,37,6.621025000485193,Scaffold_195,Cluster_017,Train,2024-01-16 06:00:00
Protease_0241,BDBM606033,c1cc(ccc1S(=O)(=O)N)CS,Protease,Thrombin,203.28799999999998,0.7638,60.16,2,3,2,1,-0.841683427755422,-0.8998614416242546,0.0656137801435638,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,7.920561252535302,2.0818144730760272e-08,Functional,30,6.534376858351726,Scaffold_216,Cluster_022,Train,2024-01-16 07:00:00
Kinase_0070,BDBM359414,c1cc(ccc1N)c2ncnc3c2cc(cc3)Br,Kinase,ABL1,300.159,3.6415000000000015,51.8,1,3,1,3,2.090631025307582,1.3242880054446255,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.685839036809233,1.2725795251800752e-08,Direct_Binding,37,7.027399622122676,Scaffold_205,Cluster_006,Train,2024-01-16 08:00:00
Kinase_0292,BDBM347428,c1cc(ccc1C(=O)N)Nc2nccc(n2)C(C)C,Kinase,EGFR,256.30899999999997,2.442500000000001,80.9,2,4,4,2,0.7632782699234858,0.39759127297230823,0.9480658117994566,0.3140535153918265,0.9991671219254472,0.5868074657903506,0.46963060880963725,6.857506859801174,1.8217112696468458e-07,Enzymatic,25,6.62055841640369,Scaffold_052,Cluster_003,Train,2024-01-16 09:00:00
Kinase_0132,BDBM108721,c1cc(ccc1C(=O)N)Nc2nccc(n2),Kinase,ABL1,214.228,1.3191,80.9,2,4,3,2,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.682713446220904,2.4539413971815e-07,Direct_Binding,30,6.947055543806425,Scaffold_182,Cluster_014,Train,2024-01-16 10:00:00
Kinase_0301,BDBM225461,c1ccc2c(c1)ncc(n2)c3ccccc3OCCBr,Kinase,VEGFR2,329.19699999999995,4.070500000000002,35.010000000000005,0,3,4,3,2.9696200631831418,1.6558583959622437,-1.004476316102612,-1.9364783899602027,0.12045466604305038,0.5868074657903506,1.4277904424775893,7.72181174836169,1.9603065314258287e-08,Enzymatic,30,7.077199886734551,Scaffold_185,Cluster_085,Train,2024-01-16 11:00:00
GPCR_0073,BDBM430536,c1ccc2c(c1)OCCn2OCl,GPCR,Dopamine_D2,185.60999999999999,1.9707999999999997,21.700000000000003,0,3,1,1,-1.3768018316249782,0.03301842167356524,-1.5707943749907476,-1.9364783899602027,0.12045466604305038,-1.3726528096588775,-0.4885292248583149,8.10554601014267,5.133892690768693e-09,Functional,30,6.813875496722471,Scaffold_159,Cluster_024,Train,2024-01-16 12:00:00
Kinase_0327,BDBM162678,c1cc(ccc1C(=O)N)Nc2nccc(n2)OCCC,Kinase,CDK2,272.308,2.1079,90.13000000000001,2,5,6,2,1.2475728362493734,0.13898182619562932,1.3407867497061052,0.3140535153918265,1.877879577807844,1.8931143160898358,0.46963060880963725,6.8953056310250105,2.440515534375971e-07,Direct_Binding,20,6.874552887020121,Scaffold_034,Cluster_081,Train,2024-01-16 13:00:00
Kinase_0145,BDBM935471,c1ccc(cc1)NC(=O)Nc2ccc(cc2)Cl,Kinase,CDK2,246.697,3.984000000000001,41.13,2,1,2,2,0.4723201243191099,1.5890032939114878,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.656428419137264,1.686254060107552e-08,Direct_Binding,25,6.792218230461898,Scaffold_223,Cluster_092,Train,2024-01-16 14:00:00
Kinase_0441,BDBM789880,c1ccc(cc1)NC(=O)Nc2ccc(cc2)Br,Kinase,CDK2,291.148,4.093100000000001,41.13,2,1,2,2,1.8178653313790518,1.6733257405442898,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.624338817340896,2.042672173974277e-08,Direct_Binding,37,6.700474515528403,Scaffold_154,Cluster_052,Train,2024-01-16 15:00:00
GPCR_0141,BDBM503553,c1ccc2c(c1)OCCn2OCCCC,GPCR,Adrenergic_Beta2,207.27299999999994,2.6171000000000006,21.700000000000003,0,3,4,1,-0.7210562731327181,0.532538103238919,-1.5707943749907476,-1.9364783899602027,0.12045466604305038,0.5868074657903506,-0.4885292248583149,8.443516376309358,2.724307859949618e-09,Functional,37,6.791460913493794,Scaffold_118,Cluster_039,Train,2024-01-16 16:00:00
GPCR_0201,BDBM825388,c1cc(ccc1O)CCNN(C)C,GPCR,Dopamine_D2,180.25099999999998,1.0009000000000001,35.5,2,3,4,1,-1.5390203815931283,-0.7166089017833985,-0.9836276422592474,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,8.544398371511774,1.7878747865209242e-09,Functional,30,7.4332050877593066,Scaffold_044,Cluster_055,Train,2024-01-16 17:00:00
Kinase_0136,BDBM600241,c1cc(ccc1C(=O)N)Nc2nccc(n2)NO,Kinase,ABL1,245.24200000000002,1.1202,113.16000000000001,4,6,4,2,0.4282768344882356,-0.6244029633480797,2.320674420344254,2.5645854207438554,2.7565920336902408,0.5868074657903506,0.46963060880963725,6.7961561607526315,2.506691636711437e-07,Functional,25,6.880400548970409,Scaffold_200,Cluster_079,Train,2024-01-16 18:00:00
Kinase_0425,BDBM169918,c1ccc2c(c1)ncc(n2)c3ccccc3OCC,Kinase,VEGFR2,250.30099999999996,3.695500000000002,35.010000000000005,0,3,3,3,0.5814142937696053,1.3660241385167735,-1.004476316102612,-1.9364783899602027,0.12045466604305038,-0.06634595935939212,1.4277904424775893,8.019509392437774,1.2085539605593078e-08,Direct_Binding,25,7.08873152213132,Scaffold_242,Cluster_017,Train,2024-01-16 19:00:00
Kinase_0165,BDBM542750,c1cc(ccc1C(=O)N)Nc2nccc(n2)CC,Kinase,EGFR,242.28199999999998,1.8815000000000002,80.9,2,4,4,2,0.3386767397120219,-0.036000776166115675,0.9480658117994566,0.3140535153918265,0.9991671219254472,0.5868074657903506,0.46963060880963725,6.907667419386648,7.412696227007832e-08,Functional,25,6.797237807708617,Scaffold_009,Cluster_093,Train,2024-01-16 20:00:00
Kinase_0029,BDBM715429,c1ccc2c(c1)ncc(n2)c3ccccc3CC,Kinase,CDK2,234.30199999999996,3.859200000000002,25.78,0,2,2,3,0.09711972744371848,1.4925464530336363,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-0.7194993845091349,1.4277904424775893,7.93266019651218,3.2765128741221053e-09,Direct_Binding,30,6.703766459127689,Scaffold_141,Cluster_160,Train,2024-01-16 21:00:00
GPCR_0121,BDBM871555,c1cc(ccc1O)CCNN(C)CO,GPCR,Serotonin_5HT2A,196.24999999999997,0.3209,55.730000000000004,3,4,5,1,-1.0547258152672414,-1.2421750219511847,-0.12287525072604068,1.4393194680678412,0.9991671219254472,1.2399608909400932,-0.4885292248583149,9.0,1e-09,Functional,20,7.295926387143503,Scaffold_166,Cluster_081,Train,2024-01-16 22:00:00
Kinase_0194,BDBM385353,c1cc(ccc1C(=O)N)Nc2nccc(n2)OCC,Kinase,EGFR,258.28099999999995,1.7178000000000002,90.13000000000001,2,5,5,2,0.8229713060379078,-0.16252309068297824,1.3407867497061052,0.3140535153918265,1.877879577807844,1.2399608909400932,0.46963060880963725,6.476247183193202,3.6505932207534643e-07,Direct_Binding,25,6.93042741032099,Scaffold_024,Cluster_150,Train,2024-01-16 23:00:00
Kinase_0405,BDBM665136,c1cc(ccc1N)c2ncnc3c2cc(cc3)S(=O)(=O)N,Kinase,ABL1,300.3430000000001,1.5263999999999995,111.96,2,5,2,3,2.0962007609288085,-0.31045449568314676,2.2696164435849924,0.3140535153918265,1.877879577807844,-0.7194993845091349,1.4277904424775893,6.5825241792781135,1.3705357321426637e-07,Functional,20,6.975546037486827,Scaffold_073,Cluster_115,Train,2024-01-17 00:00:00
Protease_0216,BDBM759835,C1CCC(CC1)NC(=O)C(C)NCCC,Protease,Factor_Xa,212.337,1.8233999999999995,41.13,2,2,5,0,-0.5677674623398989,-0.0809057637863344,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,1.2399608909400932,-1.446689058526267,7.327276629987777,6.302105317068233e-08,Direct_Binding,37,7.018747847114709,Scaffold_128,Cluster_122,Train,2024-01-17 01:00:00
Kinase_0170,BDBM938817,c1cc(ccc1N)c2ncnc3c2cc(cc3)Br,Kinase,EGFR,300.159,3.6415000000000015,51.8,1,3,1,3,2.090631025307582,1.3242880054446255,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.669546575346378,1.5268993012666336e-08,Enzymatic,37,7.3522638743911815,Scaffold_091,Cluster_087,Train,2024-01-17 02:00:00
GPCR_0057,BDBM107614,c1cc(ccc1O)CCNC(=O)NCC,GPCR,Serotonin_5HT2A,208.26099999999997,1.2538000000000002,61.36,3,2,4,1,-0.6911492144709275,-0.5211446785621734,0.11667175690282482,1.4393194680678412,-0.7582577898393464,0.5868074657903506,-0.4885292248583149,9.0,1.0357957133919643e-09,Direct_Binding,37,6.6440787860132,Scaffold_005,Cluster_181,Train,2024-01-17 03:00:00
Kinase_0141,BDBM936726,c1cc(ccc1N)c2ncnc3c2cc(cc3)C(=O)N,Kinase,CDK2,264.288,1.9778999999999995,94.89,2,4,2,3,1.0048050118895007,0.03850595028119939,1.5433167241845063,0.3140535153918265,0.9991671219254472,-0.7194993845091349,1.4277904424775893,6.96912799019062,1.1330682348104482e-07,Functional,37,7.23990412076693,Scaffold_066,Cluster_045,Train,2024-01-17 04:00:00
